Session,Contrat établissement,g_ea_lib_vx,numero_departement,nombre_de_boursiers
2019,Privé,LYCEE POLYVALENT SAINT LOUIS - SITE SAINT STANISLAS,11,199
2019,Privé,LYCEE POLYVALENT SAINT LOUIS - SITE SAINT STANISLAS,11,103
2019,Privé,LYCEE POLYVALENT SAINT LOUIS - SITE SAINT STANISLAS,11,69
2019,Privé,LYCEE POLYVALENT SAINT LOUIS - SITE SAINT STANISLAS,11,0
2019,Privé,LYCEE POLYVALENT SAINT LOUIS - SITE SAINT STANISLAS,11,272
2019,Privé,LYCEE POLYVALENT SAINT LOUIS - SITE SAINT STANISLAS,11,5366
2019,Privé,LYCEE POLYVALENT SAINT LOUIS - SITE SAINT STANISLAS,11,6
2019,Public,Lycée agricole Charlemagne,11,979
2019,Public,Lycée agricole Charlemagne,11,134
2019,Public,Lycée agricole Charlemagne,11,2213
2019,Public,Lycée agricole Charlemagne,11,199
2019,Public,Lycée agricole Charlemagne,11,103
2019,Public,Lycée agricole Charlemagne,11,69
2019,Public,Lycée agricole Charlemagne,11,0
2019,Public,Lycée agricole Charlemagne,11,272
2019,Public,Lycée agricole Charlemagne,11,5366
2019,Public,Lycée agricole Charlemagne,11,6
2019,Public,Lycée agricole Charlemagne,11,979
2019,Public,Lycée agricole Charlemagne,11,134
2019,Public,Lycée agricole Charlemagne,11,2213
2019,Public,Lycée agricole Charlemagne,11,199
2019,Public,Lycée agricole Charlemagne,11,103
2019,Public,Lycée agricole Charlemagne,11,69
2019,Public,Lycée agricole Charlemagne,11,0
2019,Public,Lycée agricole Charlemagne,11,272
2019,Public,Lycée agricole Charlemagne,11,5366
2019,Public,Lycée agricole Charlemagne,11,6
2019,Public,I.U.T de Perpignan (Site de Carcassonne),11,979
2019,Public,I.U.T de Perpignan (Site de Carcassonne),11,134
2019,Public,I.U.T de Perpignan (Site de Carcassonne),11,2213
2019,Public,I.U.T de Perpignan (Site de Carcassonne),11,199
2019,Public,I.U.T de Perpignan (Site de Carcassonne),11,103
2019,Public,I.U.T de Perpignan (Site de Carcassonne),11,69
2019,Public,I.U.T de Perpignan (Site de Carcassonne),11,0
2019,Public,I.U.T de Perpignan (Site de Carcassonne),11,272
2019,Public,I.U.T de Perpignan (Site de Carcassonne),11,5366
2019,Public,I.U.T de Perpignan (Site de Carcassonne),11,6
2019,Privé,Ecole Sup. La Raque,11,979
2019,Privé,Ecole Sup. La Raque,11,134
2019,Privé,Ecole Sup. La Raque,11,2213
2019,Privé,Ecole Sup. La Raque,11,199
2019,Privé,Ecole Sup. La Raque,11,103
2019,Privé,Ecole Sup. La Raque,11,69
2019,Privé,Ecole Sup. La Raque,11,0
2019,Privé,Ecole Sup. La Raque,11,272
2019,Privé,Ecole Sup. La Raque,11,5366
2019,Privé,Ecole Sup. La Raque,11,6
2019,Privé,Ecole Sup. La Raque,11,979
2019,Privé,Ecole Sup. La Raque,11,134
2019,Privé,Ecole Sup. La Raque,11,2213
2019,Privé,Ecole Sup. La Raque,11,199
2019,Privé,Ecole Sup. La Raque,11,103
2019,Privé,Ecole Sup. La Raque,11,69
2019,Privé,Ecole Sup. La Raque,11,0
2019,Privé,Ecole Sup. La Raque,11,272
2019,Privé,Ecole Sup. La Raque,11,5366
2019,Privé,Ecole Sup. La Raque,11,6
2019,Public,Lycée La Découverte,12,413
2019,Public,Lycée La Découverte,12,140
2019,Public,Lycée La Découverte,12,677
2019,Public,Lycée La Découverte,12,679
2019,Public,Lycée La Découverte,12,304
2019,Public,Lycée La Découverte,12,52
2019,Public,Lycée La Découverte,12,20
2019,Public,Lycée La Découverte,12,1716
2019,Public,Lycée La Découverte,12,91
2019,Public,Lycée La Découverte,12,7
2019,Public,Lycée Alexis Monteil,12,413
2019,Public,Lycée Alexis Monteil,12,140
2019,Public,Lycée Alexis Monteil,12,677
2019,Public,Lycée Alexis Monteil,12,679
2019,Public,Lycée Alexis Monteil,12,304
2019,Public,Lycée Alexis Monteil,12,52
2019,Public,Lycée Alexis Monteil,12,20
2019,Public,Lycée Alexis Monteil,12,1716
2019,Public,Lycée Alexis Monteil,12,91
2019,Public,Lycée Alexis Monteil,12,7
2019,Public,Lycée Raymond Savignac,12,413
2019,Public,Lycée Raymond Savignac,12,140
2019,Public,Lycée Raymond Savignac,12,677
2019,Public,Lycée Raymond Savignac,12,679
2019,Public,Lycée Raymond Savignac,12,304
2019,Public,Lycée Raymond Savignac,12,52
2019,Public,Lycée Raymond Savignac,12,20
2019,Public,Lycée Raymond Savignac,12,1716
2019,Public,Lycée Raymond Savignac,12,91
2019,Public,Lycée Raymond Savignac,12,7
2019,Public,L.E.G.T.A. Villefranche de Rouergue,12,413
2019,Public,L.E.G.T.A. Villefranche de Rouergue,12,140
2019,Public,L.E.G.T.A. Villefranche de Rouergue,12,677
2019,Public,L.E.G.T.A. Villefranche de Rouergue,12,679
2019,Public,L.E.G.T.A. Villefranche de Rouergue,12,304
2019,Public,L.E.G.T.A. Villefranche de Rouergue,12,52
2019,Public,L.E.G.T.A. Villefranche de Rouergue,12,20
2019,Public,L.E.G.T.A. Villefranche de Rouergue,12,1716
2019,Public,L.E.G.T.A. Villefranche de Rouergue,12,91
2019,Public,L.E.G.T.A. Villefranche de Rouergue,12,7
2019,Public,I.U.T de Rodez,12,413
2019,Public,I.U.T de Rodez,12,140
2019,Public,I.U.T de Rodez,12,677
2019,Public,I.U.T de Rodez,12,679
2019,Public,I.U.T de Rodez,12,304
2019,Public,I.U.T de Rodez,12,52
2019,Public,I.U.T de Rodez,12,20
2019,Public,I.U.T de Rodez,12,1716
2019,Public,I.U.T de Rodez,12,91
2019,Public,I.U.T de Rodez,12,7
2019,Public,L.E.G.T.A. Rodez-La Roque,12,413
2019,Public,L.E.G.T.A. Rodez-La Roque,12,140
2019,Public,L.E.G.T.A. Rodez-La Roque,12,677
2019,Public,L.E.G.T.A. Rodez-La Roque,12,679
2019,Public,L.E.G.T.A. Rodez-La Roque,12,304
2019,Public,L.E.G.T.A. Rodez-La Roque,12,52
2019,Public,L.E.G.T.A. Rodez-La Roque,12,20
2019,Public,L.E.G.T.A. Rodez-La Roque,12,1716
2019,Public,L.E.G.T.A. Rodez-La Roque,12,91
2019,Public,L.E.G.T.A. Rodez-La Roque,12,7
2019,Privé,Lycée Charles Carnus,12,413
2019,Privé,Lycée Charles Carnus,12,140
2019,Privé,Lycée Charles Carnus,12,677
2019,Privé,Lycée Charles Carnus,12,679
2019,Privé,Lycée Charles Carnus,12,304
2019,Privé,Lycée Charles Carnus,12,52
2019,Privé,Lycée Charles Carnus,12,20
2019,Privé,Lycée Charles Carnus,12,1716
2019,Privé,Lycée Charles Carnus,12,91
2019,Privé,Lycée Charles Carnus,12,7
2019,Public,Lycée ALBERT CAMUS,30,586
2019,Public,Lycée ALBERT CAMUS,30,775
2019,Public,Lycée ALBERT CAMUS,30,577
2019,Public,Lycée ALBERT CAMUS,30,144
2019,Public,Lycée ALBERT CAMUS,30,2282
2019,Public,Lycée ALBERT CAMUS,30,1448
2019,Public,Lycée ALBERT CAMUS,30,3924
2019,Public,Lycée ALBERT CAMUS,30,48
2019,Public,Lycée ALBERT CAMUS,30,10483
2019,Public,Lycée ALBERT CAMUS,30,171
2019,Public,Lycée Dhuoda,30,586
2019,Public,Lycée Dhuoda,30,775
2019,Public,Lycée Dhuoda,30,577
2019,Public,Lycée Dhuoda,30,144
2019,Public,Lycée Dhuoda,30,2282
2019,Public,Lycée Dhuoda,30,1448
2019,Public,Lycée Dhuoda,30,3924
2019,Public,Lycée Dhuoda,30,48
2019,Public,Lycée Dhuoda,30,10483
2019,Public,Lycée Dhuoda,30,171
2019,Public,Lycée Hemingway - De La Camargue,30,586
2019,Public,Lycée Hemingway - De La Camargue,30,775
2019,Public,Lycée Hemingway - De La Camargue,30,577
2019,Public,Lycée Hemingway - De La Camargue,30,144
2019,Public,Lycée Hemingway - De La Camargue,30,2282
2019,Public,Lycée Hemingway - De La Camargue,30,1448
2019,Public,Lycée Hemingway - De La Camargue,30,3924
2019,Public,Lycée Hemingway - De La Camargue,30,48
2019,Public,Lycée Hemingway - De La Camargue,30,10483
2019,Public,Lycée Hemingway - De La Camargue,30,171
2019,Privé,Lycée de La CCI,30,586
2019,Privé,Lycée de La CCI,30,775
2019,Privé,Lycée de La CCI,30,577
2019,Privé,Lycée de La CCI,30,144
2019,Privé,Lycée de La CCI,30,2282
2019,Privé,Lycée de La CCI,30,1448
2019,Privé,Lycée de La CCI,30,3924
2019,Privé,Lycée de La CCI,30,48
2019,Privé,Lycée de La CCI,30,10483
2019,Privé,Lycée de La CCI,30,171
2019,Privé,Lycée de La CCI,30,586
2019,Privé,Lycée de La CCI,30,775
2019,Privé,Lycée de La CCI,30,577
2019,Privé,Lycée de La CCI,30,144
2019,Privé,Lycée de La CCI,30,2282
2019,Privé,Lycée de La CCI,30,1448
2019,Privé,Lycée de La CCI,30,3924
2019,Privé,Lycée de La CCI,30,48
2019,Privé,Lycée de La CCI,30,10483
2019,Privé,Lycée de La CCI,30,171
2019,Privé,Lycée de La CCI,30,586
2019,Privé,Lycée de La CCI,30,775
2019,Privé,Lycée de La CCI,30,577
2019,Privé,Lycée de La CCI,30,144
2019,Privé,Lycée de La CCI,30,2282
2019,Privé,Lycée de La CCI,30,1448
2019,Privé,Lycée de La CCI,30,3924
2019,Privé,Lycée de La CCI,30,48
2019,Privé,Lycée de La CCI,30,10483
2019,Privé,Lycée de La CCI,30,171
2019,Public,I.U.T de Nîmes,30,586
2019,Public,I.U.T de Nîmes,30,775
2019,Public,I.U.T de Nîmes,30,577
2019,Public,I.U.T de Nîmes,30,144
2019,Public,I.U.T de Nîmes,30,2282
2019,Public,I.U.T de Nîmes,30,1448
2019,Public,I.U.T de Nîmes,30,3924
2019,Public,I.U.T de Nîmes,30,48
2019,Public,I.U.T de Nîmes,30,10483
2019,Public,I.U.T de Nîmes,30,171
2019,Public,I.U.T de Nîmes,30,586
2019,Public,I.U.T de Nîmes,30,775
2019,Public,I.U.T de Nîmes,30,577
2019,Public,I.U.T de Nîmes,30,144
2019,Public,I.U.T de Nîmes,30,2282
2019,Public,I.U.T de Nîmes,30,1448
2019,Public,I.U.T de Nîmes,30,3924
2019,Public,I.U.T de Nîmes,30,48
2019,Public,I.U.T de Nîmes,30,10483
2019,Public,I.U.T de Nîmes,30,171
2019,Public,Lycée Albert EINSTEIN,30,586
2019,Public,Lycée Albert EINSTEIN,30,775
2019,Public,Lycée Albert EINSTEIN,30,577
2019,Public,Lycée Albert EINSTEIN,30,144
2019,Public,Lycée Albert EINSTEIN,30,2282
2019,Public,Lycée Albert EINSTEIN,30,1448
2019,Public,Lycée Albert EINSTEIN,30,3924
2019,Public,Lycée Albert EINSTEIN,30,48
2019,Public,Lycée Albert EINSTEIN,30,10483
2019,Public,Lycée Albert EINSTEIN,30,171
2019,Privé,Maison familiale rurale horticole Le Grand Mas,30,586
2019,Privé,Maison familiale rurale horticole Le Grand Mas,30,775
2019,Privé,Maison familiale rurale horticole Le Grand Mas,30,577
2019,Privé,Maison familiale rurale horticole Le Grand Mas,30,144
2019,Privé,Maison familiale rurale horticole Le Grand Mas,30,2282
2019,Privé,Maison familiale rurale horticole Le Grand Mas,30,1448
2019,Privé,Maison familiale rurale horticole Le Grand Mas,30,3924
2019,Privé,Maison familiale rurale horticole Le Grand Mas,30,48
2019,Privé,Maison familiale rurale horticole Le Grand Mas,30,10483
2019,Privé,Maison familiale rurale horticole Le Grand Mas,30,171
2019,Public,Université de Nîmes,30,586
2019,Public,Université de Nîmes,30,775
2019,Public,Université de Nîmes,30,577
2019,Public,Université de Nîmes,30,144
2019,Public,Université de Nîmes,30,2282
2019,Public,Université de Nîmes,30,1448
2019,Public,Université de Nîmes,30,3924
2019,Public,Université de Nîmes,30,48
2019,Public,Université de Nîmes,30,10483
2019,Public,Université de Nîmes,30,171
2019,Public,Université de Nîmes,30,586
2019,Public,Université de Nîmes,30,775
2019,Public,Université de Nîmes,30,577
2019,Public,Université de Nîmes,30,144
2019,Public,Université de Nîmes,30,2282
2019,Public,Université de Nîmes,30,1448
2019,Public,Université de Nîmes,30,3924
2019,Public,Université de Nîmes,30,48
2019,Public,Université de Nîmes,30,10483
2019,Public,Université de Nîmes,30,171
2019,Public,Université de Nîmes,30,586
2019,Public,Université de Nîmes,30,775
2019,Public,Université de Nîmes,30,577
2019,Public,Université de Nîmes,30,144
2019,Public,Université de Nîmes,30,2282
2019,Public,Université de Nîmes,30,1448
2019,Public,Université de Nîmes,30,3924
2019,Public,Université de Nîmes,30,48
2019,Public,Université de Nîmes,30,10483
2019,Public,Université de Nîmes,30,171
2019,Public,Lycée BELLEVUE,31,13581
2019,Public,Lycée BELLEVUE,31,6066
2019,Public,Lycée BELLEVUE,31,23
2019,Public,Lycée BELLEVUE,31,3126
2019,Public,Lycée BELLEVUE,31,643
2019,Public,Lycée BELLEVUE,31,896
2019,Public,Lycée BELLEVUE,31,511
2019,Public,Lycée BELLEVUE,31,446
2019,Public,Lycée BELLEVUE,31,100
2019,Public,Lycée BELLEVUE,31,180
2019,Public,Lycée Raymond Naves,31,13581
2019,Public,Lycée Raymond Naves,31,6066
2019,Public,Lycée Raymond Naves,31,23
2019,Public,Lycée Raymond Naves,31,3126
2019,Public,Lycée Raymond Naves,31,643
2019,Public,Lycée Raymond Naves,31,896
2019,Public,Lycée Raymond Naves,31,511
2019,Public,Lycée Raymond Naves,31,446
2019,Public,Lycée Raymond Naves,31,100
2019,Public,Lycée Raymond Naves,31,180
2019,Public,Lycée Ozenne,31,13581
2019,Public,Lycée Ozenne,31,6066
2019,Public,Lycée Ozenne,31,23
2019,Public,Lycée Ozenne,31,3126
2019,Public,Lycée Ozenne,31,643
2019,Public,Lycée Ozenne,31,896
2019,Public,Lycée Ozenne,31,511
2019,Public,Lycée Ozenne,31,446
2019,Public,Lycée Ozenne,31,100
2019,Public,Lycée Ozenne,31,180
2019,Public,Lycée Ozenne,31,13581
2019,Public,Lycée Ozenne,31,6066
2019,Public,Lycée Ozenne,31,23
2019,Public,Lycée Ozenne,31,3126
2019,Public,Lycée Ozenne,31,643
2019,Public,Lycée Ozenne,31,896
2019,Public,Lycée Ozenne,31,511
2019,Public,Lycée Ozenne,31,446
2019,Public,Lycée Ozenne,31,100
2019,Public,Lycée Ozenne,31,180
2019,Privé,Institut Catholique de Toulouse,31,13581
2019,Privé,Institut Catholique de Toulouse,31,6066
2019,Privé,Institut Catholique de Toulouse,31,23
2019,Privé,Institut Catholique de Toulouse,31,3126
2019,Privé,Institut Catholique de Toulouse,31,643
2019,Privé,Institut Catholique de Toulouse,31,896
2019,Privé,Institut Catholique de Toulouse,31,511
2019,Privé,Institut Catholique de Toulouse,31,446
2019,Privé,Institut Catholique de Toulouse,31,100
2019,Privé,Institut Catholique de Toulouse,31,180
2019,Public,I.U.T de Toulouse,31,13581
2019,Public,I.U.T de Toulouse,31,6066
2019,Public,I.U.T de Toulouse,31,23
2019,Public,I.U.T de Toulouse,31,3126
2019,Public,I.U.T de Toulouse,31,643
2019,Public,I.U.T de Toulouse,31,896
2019,Public,I.U.T de Toulouse,31,511
2019,Public,I.U.T de Toulouse,31,446
2019,Public,I.U.T de Toulouse,31,100
2019,Public,I.U.T de Toulouse,31,180
2019,Public,I.U.T de Toulouse,31,13581
2019,Public,I.U.T de Toulouse,31,6066
2019,Public,I.U.T de Toulouse,31,23
2019,Public,I.U.T de Toulouse,31,3126
2019,Public,I.U.T de Toulouse,31,643
2019,Public,I.U.T de Toulouse,31,896
2019,Public,I.U.T de Toulouse,31,511
2019,Public,I.U.T de Toulouse,31,446
2019,Public,I.U.T de Toulouse,31,100
2019,Public,I.U.T de Toulouse,31,180
2019,Public,I.U.T de Toulouse,31,13581
2019,Public,I.U.T de Toulouse,31,6066
2019,Public,I.U.T de Toulouse,31,23
2019,Public,I.U.T de Toulouse,31,3126
2019,Public,I.U.T de Toulouse,31,643
2019,Public,I.U.T de Toulouse,31,896
2019,Public,I.U.T de Toulouse,31,511
2019,Public,I.U.T de Toulouse,31,446
2019,Public,I.U.T de Toulouse,31,100
2019,Public,I.U.T de Toulouse,31,180
2019,Privé,Lycée Le Caousou,31,13581
2019,Privé,Lycée Le Caousou,31,6066
2019,Privé,Lycée Le Caousou,31,23
2019,Privé,Lycée Le Caousou,31,3126
2019,Privé,Lycée Le Caousou,31,643
2019,Privé,Lycée Le Caousou,31,896
2019,Privé,Lycée Le Caousou,31,511
2019,Privé,Lycée Le Caousou,31,446
2019,Privé,Lycée Le Caousou,31,100
2019,Privé,Lycée Le Caousou,31,180
2019,Privé,Institut Limayrac,31,13581
2019,Privé,Institut Limayrac,31,6066
2019,Privé,Institut Limayrac,31,23
2019,Privé,Institut Limayrac,31,3126
2019,Privé,Institut Limayrac,31,643
2019,Privé,Institut Limayrac,31,896
2019,Privé,Institut Limayrac,31,511
2019,Privé,Institut Limayrac,31,446
2019,Privé,Institut Limayrac,31,100
2019,Privé,Institut Limayrac,31,180
2019,Privé,Institut Limayrac,31,13581
2019,Privé,Institut Limayrac,31,6066
2019,Privé,Institut Limayrac,31,23
2019,Privé,Institut Limayrac,31,3126
2019,Privé,Institut Limayrac,31,643
2019,Privé,Institut Limayrac,31,896
2019,Privé,Institut Limayrac,31,511
2019,Privé,Institut Limayrac,31,446
2019,Privé,Institut Limayrac,31,100
2019,Privé,Institut Limayrac,31,180
2019,Privé,Institut Limayrac,31,13581
2019,Privé,Institut Limayrac,31,6066
2019,Privé,Institut Limayrac,31,23
2019,Privé,Institut Limayrac,31,3126
2019,Privé,Institut Limayrac,31,643
2019,Privé,Institut Limayrac,31,896
2019,Privé,Institut Limayrac,31,511
2019,Privé,Institut Limayrac,31,446
2019,Privé,Institut Limayrac,31,100
2019,Privé,Institut Limayrac,31,180
2019,Privé,Institut Limayrac,31,13581
2019,Privé,Institut Limayrac,31,6066
2019,Privé,Institut Limayrac,31,23
2019,Privé,Institut Limayrac,31,3126
2019,Privé,Institut Limayrac,31,643
2019,Privé,Institut Limayrac,31,896
2019,Privé,Institut Limayrac,31,511
2019,Privé,Institut Limayrac,31,446
2019,Privé,Institut Limayrac,31,100
2019,Privé,Institut Limayrac,31,180
2019,Privé,Lycée Billières,31,13581
2019,Privé,Lycée Billières,31,6066
2019,Privé,Lycée Billières,31,23
2019,Privé,Lycée Billières,31,3126
2019,Privé,Lycée Billières,31,643
2019,Privé,Lycée Billières,31,896
2019,Privé,Lycée Billières,31,511
2019,Privé,Lycée Billières,31,446
2019,Privé,Lycée Billières,31,100
2019,Privé,Lycée Billières,31,180
2019,Privé,Lycée Billières,31,13581
2019,Privé,Lycée Billières,31,6066
2019,Privé,Lycée Billières,31,23
2019,Privé,Lycée Billières,31,3126
2019,Privé,Lycée Billières,31,643
2019,Privé,Lycée Billières,31,896
2019,Privé,Lycée Billières,31,511
2019,Privé,Lycée Billières,31,446
2019,Privé,Lycée Billières,31,100
2019,Privé,Lycée Billières,31,180
2019,Privé,Lycée Issec Pigier,31,13581
2019,Privé,Lycée Issec Pigier,31,6066
2019,Privé,Lycée Issec Pigier,31,23
2019,Privé,Lycée Issec Pigier,31,3126
2019,Privé,Lycée Issec Pigier,31,643
2019,Privé,Lycée Issec Pigier,31,896
2019,Privé,Lycée Issec Pigier,31,511
2019,Privé,Lycée Issec Pigier,31,446
2019,Privé,Lycée Issec Pigier,31,100
2019,Privé,Lycée Issec Pigier,31,180
2019,Public,L.E.G.T.A. Toulouse Auzeville,31,13581
2019,Public,L.E.G.T.A. Toulouse Auzeville,31,6066
2019,Public,L.E.G.T.A. Toulouse Auzeville,31,23
2019,Public,L.E.G.T.A. Toulouse Auzeville,31,3126
2019,Public,L.E.G.T.A. Toulouse Auzeville,31,643
2019,Public,L.E.G.T.A. Toulouse Auzeville,31,896
2019,Public,L.E.G.T.A. Toulouse Auzeville,31,511
2019,Public,L.E.G.T.A. Toulouse Auzeville,31,446
2019,Public,L.E.G.T.A. Toulouse Auzeville,31,100
2019,Public,L.E.G.T.A. Toulouse Auzeville,31,180
2019,Privé,L.E.A.P. La Cadène,31,13581
2019,Privé,L.E.A.P. La Cadène,31,6066
2019,Privé,L.E.A.P. La Cadène,31,23
2019,Privé,L.E.A.P. La Cadène,31,3126
2019,Privé,L.E.A.P. La Cadène,31,643
2019,Privé,L.E.A.P. La Cadène,31,896
2019,Privé,L.E.A.P. La Cadène,31,511
2019,Privé,L.E.A.P. La Cadène,31,446
2019,Privé,L.E.A.P. La Cadène,31,100
2019,Privé,L.E.A.P. La Cadène,31,180
2019,Public,Université Toulouse 1 Capitole,31,13581
2019,Public,Université Toulouse 1 Capitole,31,6066
2019,Public,Université Toulouse 1 Capitole,31,23
2019,Public,Université Toulouse 1 Capitole,31,3126
2019,Public,Université Toulouse 1 Capitole,31,643
2019,Public,Université Toulouse 1 Capitole,31,896
2019,Public,Université Toulouse 1 Capitole,31,511
2019,Public,Université Toulouse 1 Capitole,31,446
2019,Public,Université Toulouse 1 Capitole,31,100
2019,Public,Université Toulouse 1 Capitole,31,180
2019,Public,Université Toulouse 1 Capitole,31,13581
2019,Public,Université Toulouse 1 Capitole,31,6066
2019,Public,Université Toulouse 1 Capitole,31,23
2019,Public,Université Toulouse 1 Capitole,31,3126
2019,Public,Université Toulouse 1 Capitole,31,643
2019,Public,Université Toulouse 1 Capitole,31,896
2019,Public,Université Toulouse 1 Capitole,31,511
2019,Public,Université Toulouse 1 Capitole,31,446
2019,Public,Université Toulouse 1 Capitole,31,100
2019,Public,Université Toulouse 1 Capitole,31,180
2019,Public,Université Toulouse 2 Jean Jaurès,31,13581
2019,Public,Université Toulouse 2 Jean Jaurès,31,6066
2019,Public,Université Toulouse 2 Jean Jaurès,31,23
2019,Public,Université Toulouse 2 Jean Jaurès,31,3126
2019,Public,Université Toulouse 2 Jean Jaurès,31,643
2019,Public,Université Toulouse 2 Jean Jaurès,31,896
2019,Public,Université Toulouse 2 Jean Jaurès,31,511
2019,Public,Université Toulouse 2 Jean Jaurès,31,446
2019,Public,Université Toulouse 2 Jean Jaurès,31,100
2019,Public,Université Toulouse 2 Jean Jaurès,31,180
2019,Public,Université Toulouse 2 Jean Jaurès,31,13581
2019,Public,Université Toulouse 2 Jean Jaurès,31,6066
2019,Public,Université Toulouse 2 Jean Jaurès,31,23
2019,Public,Université Toulouse 2 Jean Jaurès,31,3126
2019,Public,Université Toulouse 2 Jean Jaurès,31,643
2019,Public,Université Toulouse 2 Jean Jaurès,31,896
2019,Public,Université Toulouse 2 Jean Jaurès,31,511
2019,Public,Université Toulouse 2 Jean Jaurès,31,446
2019,Public,Université Toulouse 2 Jean Jaurès,31,100
2019,Public,Université Toulouse 2 Jean Jaurès,31,180
2019,Public,Université Toulouse 2 Jean Jaurès,31,13581
2019,Public,Université Toulouse 2 Jean Jaurès,31,6066
2019,Public,Université Toulouse 2 Jean Jaurès,31,23
2019,Public,Université Toulouse 2 Jean Jaurès,31,3126
2019,Public,Université Toulouse 2 Jean Jaurès,31,643
2019,Public,Université Toulouse 2 Jean Jaurès,31,896
2019,Public,Université Toulouse 2 Jean Jaurès,31,511
2019,Public,Université Toulouse 2 Jean Jaurès,31,446
2019,Public,Université Toulouse 2 Jean Jaurès,31,100
2019,Public,Université Toulouse 2 Jean Jaurès,31,180
2019,Public,Université Toulouse 2 Jean Jaurès,31,13581
2019,Public,Université Toulouse 2 Jean Jaurès,31,6066
2019,Public,Université Toulouse 2 Jean Jaurès,31,23
2019,Public,Université Toulouse 2 Jean Jaurès,31,3126
2019,Public,Université Toulouse 2 Jean Jaurès,31,643
2019,Public,Université Toulouse 2 Jean Jaurès,31,896
2019,Public,Université Toulouse 2 Jean Jaurès,31,511
2019,Public,Université Toulouse 2 Jean Jaurès,31,446
2019,Public,Université Toulouse 2 Jean Jaurès,31,100
2019,Public,Université Toulouse 2 Jean Jaurès,31,180
2019,Public,Université Toulouse 2 Jean Jaurès,31,13581
2019,Public,Université Toulouse 2 Jean Jaurès,31,6066
2019,Public,Université Toulouse 2 Jean Jaurès,31,23
2019,Public,Université Toulouse 2 Jean Jaurès,31,3126
2019,Public,Université Toulouse 2 Jean Jaurès,31,643
2019,Public,Université Toulouse 2 Jean Jaurès,31,896
2019,Public,Université Toulouse 2 Jean Jaurès,31,511
2019,Public,Université Toulouse 2 Jean Jaurès,31,446
2019,Public,Université Toulouse 2 Jean Jaurès,31,100
2019,Public,Université Toulouse 2 Jean Jaurès,31,180
2019,Public,Université Toulouse 2 Jean Jaurès,31,13581
2019,Public,Université Toulouse 2 Jean Jaurès,31,6066
2019,Public,Université Toulouse 2 Jean Jaurès,31,23
2019,Public,Université Toulouse 2 Jean Jaurès,31,3126
2019,Public,Université Toulouse 2 Jean Jaurès,31,643
2019,Public,Université Toulouse 2 Jean Jaurès,31,896
2019,Public,Université Toulouse 2 Jean Jaurès,31,511
2019,Public,Université Toulouse 2 Jean Jaurès,31,446
2019,Public,Université Toulouse 2 Jean Jaurès,31,100
2019,Public,Université Toulouse 2 Jean Jaurès,31,180
2019,Public,Université Toulouse 3 Paul Sabatier,31,13581
2019,Public,Université Toulouse 3 Paul Sabatier,31,6066
2019,Public,Université Toulouse 3 Paul Sabatier,31,23
2019,Public,Université Toulouse 3 Paul Sabatier,31,3126
2019,Public,Université Toulouse 3 Paul Sabatier,31,643
2019,Public,Université Toulouse 3 Paul Sabatier,31,896
2019,Public,Université Toulouse 3 Paul Sabatier,31,511
2019,Public,Université Toulouse 3 Paul Sabatier,31,446
2019,Public,Université Toulouse 3 Paul Sabatier,31,100
2019,Public,Université Toulouse 3 Paul Sabatier,31,180
2019,Public,Université Toulouse 3 Paul Sabatier,31,13581
2019,Public,Université Toulouse 3 Paul Sabatier,31,6066
2019,Public,Université Toulouse 3 Paul Sabatier,31,23
2019,Public,Université Toulouse 3 Paul Sabatier,31,3126
2019,Public,Université Toulouse 3 Paul Sabatier,31,643
2019,Public,Université Toulouse 3 Paul Sabatier,31,896
2019,Public,Université Toulouse 3 Paul Sabatier,31,511
2019,Public,Université Toulouse 3 Paul Sabatier,31,446
2019,Public,Université Toulouse 3 Paul Sabatier,31,100
2019,Public,Université Toulouse 3 Paul Sabatier,31,180
2019,Public,I.U.T de Blagnac,31,13581
2019,Public,I.U.T de Blagnac,31,6066
2019,Public,I.U.T de Blagnac,31,23
2019,Public,I.U.T de Blagnac,31,3126
2019,Public,I.U.T de Blagnac,31,643
2019,Public,I.U.T de Blagnac,31,896
2019,Public,I.U.T de Blagnac,31,511
2019,Public,I.U.T de Blagnac,31,446
2019,Public,I.U.T de Blagnac,31,100
2019,Public,I.U.T de Blagnac,31,180
2019,Public,Lycée Stéphane Hessel,31,13581
2019,Public,Lycée Stéphane Hessel,31,6066
2019,Public,Lycée Stéphane Hessel,31,23
2019,Public,Lycée Stéphane Hessel,31,3126
2019,Public,Lycée Stéphane Hessel,31,643
2019,Public,Lycée Stéphane Hessel,31,896
2019,Public,Lycée Stéphane Hessel,31,511
2019,Public,Lycée Stéphane Hessel,31,446
2019,Public,Lycée Stéphane Hessel,31,100
2019,Public,Lycée Stéphane Hessel,31,180
2019,Public,Lycée Des Arènes,31,13581
2019,Public,Lycée Des Arènes,31,6066
2019,Public,Lycée Des Arènes,31,23
2019,Public,Lycée Des Arènes,31,3126
2019,Public,Lycée Des Arènes,31,643
2019,Public,Lycée Des Arènes,31,896
2019,Public,Lycée Des Arènes,31,511
2019,Public,Lycée Des Arènes,31,446
2019,Public,Lycée Des Arènes,31,100
2019,Public,Lycée Des Arènes,31,180
2019,Public,Lycée polyvalent Charles de Gaulle,31,13581
2019,Public,Lycée polyvalent Charles de Gaulle,31,6066
2019,Public,Lycée polyvalent Charles de Gaulle,31,23
